Survey ID,Age,Gender,Marital Status,Education,Occupation,Income Range,Area,Cash Over E-Money,Bank Account,Have E-Wallet,Use E-Wallet,E-Wallet Name,E-Wallet Usage Medium,E-Wallet Usage Purpose,E-Wallet Usage Reason,Reason of Non-Usage,User Satisfaction,Reason of Non-Satisfaction,Usage Continuation,Finance Management,General Lack of Trust
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
69,18 - 30,Male,Single,Intermediate/ A-Levels,Student,"Less than 30,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
